Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/products/LS4PSXUNUM,199,0,16,27.313968819241687,10.783374003949575,413.6982199997874,529.0,0.313207848224373,0.0,16,18,21,24,46,100,140,210,410,410,410
GET,/api/products/OLJCESPC7Z,228,0,17,33.426913114102746,10.803334997035563,545.05550799513,506.0,0.3588512029907389,0.0,17,20,25,31,59,130,210,250,550,550,550
GET,/api/products?currencyCode=USD,353,0,17,33.4309462322311,11.400103001506068,538.3424160027062,6132.0,0.5555898011216265,0.0,17,20,23,25,50,140,240,330,540,540,540
GET,/api/recommendations?productIds=0PUK6V6EV0,34,0,57,96.37139258869438,41.27330399933271,320.2054970024619,2488.176470588235,0.05351289869160141,0.0,60,90,110,160,210,300,320,320,320,320,320
GET,/api/recommendations?productIds=1YMWWN1N4O,39,0,57,96.96636820538119,42.46771999896737,572.2636790014803,2312.3076923076924,0.06138244261683692,0.0,57,89,120,130,190,270,570,570,570,570,570
GET,/api/recommendations?productIds=2ZYFJ3GM2N,34,0,57,97.84277414677062,41.241733997594565,332.47852699423674,2566.029411764706,0.05351289869160141,0.0,65,82,85,110,270,290,330,330,330,330,330
GET,/api/recommendations?productIds=66VCHSJNUP,48,0,54,107.9966399991766,39.83874600089621,1245.7266519995756,2509.6458333333335,0.07554762168226083,0.0,54,66,89,130,230,270,1200,1200,1200,1200,1200
GET,/api/recommendations?productIds=6E92ZMYYFZ,35,0,50,72.87378691357195,38.92633099894738,534.0440199943259,2525.714285714286,0.055086807476648514,0.0,50,55,56,59,120,160,530,530,530,530,530
GET,/api/recommendations?productIds=9SIQT8TOJO,44,0,53,94.54874331773185,41.32396600471111,840.3558019999764,2337.659090909091,0.06925198654207242,0.0,54,66,74,110,160,250,840,840,840,840,840
GET,/api/recommendations?productIds=HQTGWGPNH4,29,0,55,105.94124231133249,39.45372100133682,473.52510100608924,2395.5862068965516,0.04564335476636591,0.0,55,75,120,170,250,310,470,470,470,470,470
GET,/api/recommendations?productIds=L9ECAV7KIM,33,0,50,78.2650936969069,39.38342200126499,298.0820590018993,2359.939393939394,0.051938989906554316,0.0,50,58,66,100,160,270,300,300,300,300,300
GET,/api/recommendations?productIds=LS4PSXUNUM,28,0,54,93.24093232135056,41.84635099954903,601.7934600022272,2456.3571428571427,0.04406944598131881,0.0,55,73,84,89,170,250,600,600,600,600,600
GET,/api/recommendations?productIds=OLJCESPC7Z,31,0,52,68.17605429082064,41.59384000377031,170.69000199990114,2412.0,0.04879117233646011,0.0,52,58,85,96,110,160,170,170,170,170,170
,Aggregated,7084,0,23,138.34196199079042,9.532917996693868,10728.949587995885,1544.056324110672,11.14956983327366,0.0,23,44,55,64,110,200,380,8100,8400,11000,11000
