Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/recommendations?productIds=0PUK6V6EV0,368,368,1100,1320.2253869836836,12.343673999566818,6067.671943999812,21.20108695652174,0.16454293114655114,0.16454293114655114,1100,1700,2000,2200,3100,3700,4400,4600,6100,6100,6100
GET,/api/recommendations?productIds=1YMWWN1N4O,442,442,1200,1309.521156524917,10.286218999681296,5059.271499000715,21.167420814479637,0.19763036838797718,0.19763036838797718,1200,1700,1900,2200,2900,3300,4100,4600,5100,5100,5100
GET,/api/recommendations?productIds=2ZYFJ3GM2N,376,376,1100,1280.9278158297734,11.812615000053484,5091.440939999302,21.0,0.16811995138886746,0.16811995138886746,1100,1700,2000,2300,2900,3300,3900,4900,5100,5100,5100
GET,/api/recommendations?productIds=66VCHSJNUP,426,426,1000,1263.867304382645,11.192367000148806,5327.801804000046,21.0,0.1904763279033445,0.1904763279033445,1000,1600,2000,2300,2900,3400,4400,4900,5300,5300,5300
GET,/api/recommendations?productIds=6E92ZMYYFZ,393,393,1200,1338.8765447811602,11.697541000103229,5249.473488000149,21.0,0.17572111940378965,0.17572111940378965,1200,1700,1900,2100,2800,3600,4800,5100,5200,5200,5200
GET,/api/recommendations?productIds=9SIQT8TOJO,397,397,960,1157.969080947094,11.290323999674001,4885.201721999692,22.1183879093199,0.17750962952494784,0.17750962952494784,960,1600,1800,2000,2700,3200,4100,4600,4900,4900,4900
GET,/api/recommendations?productIds=HQTGWGPNH4,443,443,1000,1242.4495643205341,11.450238000179525,6788.677472000018,21.16704288939052,0.1980774959182667,0.1980774959182667,1000,1600,2000,2200,2800,3400,3900,4700,6800,6800,6800
GET,/api/recommendations?productIds=L9ECAV7KIM,418,418,1000,1250.7379953468842,11.506337999890093,5668.491042999449,21.177033492822968,0.1868993076610282,0.1868993076610282,1000,1600,1900,2100,2900,3500,4200,5100,5700,5700,5700
GET,/api/recommendations?productIds=LS4PSXUNUM,417,417,1200,1240.6176812446263,11.731972000234236,5681.784220000736,21.0,0.18645218013073864,0.18645218013073864,1200,1600,2000,2100,2800,3200,3600,4300,5700,5700,5700
GET,/api/recommendations?productIds=OLJCESPC7Z,385,385,1100,1271.4276587895984,11.661352000373881,5556.947453999783,21.192207792207792,0.17214409916147333,0.17214409916147333,1100,1600,2000,2300,2900,3500,4000,4500,5600,5600,5600
,Aggregated,86948,4434,1600,1711.7959749295594,9.454515000470565,11807.630365000477,1299.1963932465383,38.87684450361502,1.9825634693038254,1600,2200,2600,2900,3600,4300,5200,5900,7700,9300,12000
