Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/products/6E92ZMYYFZ,206,0,20,67.23667532060063,11.525555004482158,581.6389539977536,475.0,0.7143427404181257,0.0,20,29,40,52,220,370,500,550,580,580,580
GET,/api/products/9SIQT8TOJO,178,0,20,53.4982886464594,11.480237000796478,423.73338600009447,778.0,0.6172476106525553,0.0,20,26,44,58,130,300,390,410,420,420,420
GET,/api/products/HQTGWGPNH4,221,0,19,47.5836306155477,11.142149000079371,422.22463699727086,739.0,0.7663579885068242,0.0,19,27,41,58,110,200,340,350,420,420,420
GET,/api/products/L9ECAV7KIM,225,0,21,60.823520582182226,11.545875000592787,575.6982800012338,735.0,0.7802287213304772,0.0,21,34,56,83,140,310,350,440,580,580,580
GET,/api/products/LS4PSXUNUM,203,0,19,61.62605667002918,11.138837995531503,602.5199960058671,529.0,0.703939690800386,0.0,19,29,41,59,160,320,420,500,600,600,600
GET,/api/products/OLJCESPC7Z,183,0,21,64.46389078126509,11.168348995852284,587.4532539965003,506.0,0.6345860266821214,0.0,21,32,60,72,160,320,480,540,590,590,590
GET,/api/products?currencyCode=USD,296,0,20,66.7315182567895,11.321461999614257,812.4746369940112,6132.0,1.0264342289503166,0.0,20,25,39,54,190,370,550,690,810,810,810
GET,/api/recommendations?productIds=0PUK6V6EV0,21,0,65,102.7933691913772,38.08192699943902,322.78017799399095,2550.6190476190477,0.07282134732417786,0.0,65,82,97,100,300,320,320,320,320,320,320
GET,/api/recommendations?productIds=1YMWWN1N4O,39,0,55,114.43525815355734,40.98606100160396,508.16789899545256,2327.076923076923,0.13523964503061603,0.0,55,66,70,120,430,480,510,510,510,510,510
GET,/api/recommendations?productIds=2ZYFJ3GM2N,29,0,51,106.68136127612249,41.46203800337389,776.1466009978903,2488.9310344827586,0.10056281297148371,0.0,51,58,65,110,340,450,780,780,780,780,780
GET,/api/recommendations?productIds=66VCHSJNUP,32,0,51,97.28250796820248,40.5968999984907,422.23155700048665,2418.53125,0.11096586258922342,0.0,55,74,93,100,280,390,420,420,420,420,420
GET,/api/recommendations?productIds=6E92ZMYYFZ,23,0,82,186.48239526120724,42.737164003483485,572.2300469933543,2459.8695652173915,0.07975671373600433,0.0,82,170,280,440,510,510,570,570,570,570,570
GET,/api/recommendations?productIds=9SIQT8TOJO,27,0,71,176.2913294075622,41.12481199990725,899.9393190024421,2404.259259259259,0.09362744655965725,0.0,71,140,210,220,470,630,900,900,900,900,900
GET,/api/recommendations?productIds=HQTGWGPNH4,26,0,48,100.12689215447888,41.71362000488443,472.35151199856773,2354.5,0.09015976335374402,0.0,49,75,110,120,290,320,470,470,470,470,470
GET,/api/recommendations?productIds=L9ECAV7KIM,28,0,59,129.2511203921874,39.87436900206376,595.0085519943968,2406.285714285714,0.09709512976557048,0.0,69,93,110,160,340,530,600,600,600,600,600
GET,/api/recommendations?productIds=LS4PSXUNUM,25,0,56,114.3072762794327,42.44699999981094,584.1141499986406,2514.76,0.0866920801478308,0.0,56,90,100,140,280,330,580,580,580,580,580
GET,/api/recommendations?productIds=OLJCESPC7Z,27,0,59,112.05569525864794,40.49300399492495,495.44215299829375,2408.8888888888887,0.09362744655965725,0.0,59,84,110,110,340,400,500,500,500,500,500
,Aggregated,6426,1,31,150.9162237037627,9.973756001272704,10665.193164000812,1465.117958294429,22.283332281198426,0.003467683205913232,31,59,84,100,220,370,570,1000,8900,11000,11000
