Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/products/0PUK6V6EV0,1179,0,28,613.5849929924192,9.533016011118889,5282.442448893562,421.0,0.6414175714652859,0.0,28,390,1100,1400,2100,2600,3300,3900,4700,5300,5300
GET,/api/products/1YMWWN1N4O,1256,2,36,647.8303069788977,9.277614997699857,4920.615480048582,886.7372611464968,0.6833082864804063,0.0010880705198732584,36,630,1100,1500,2100,2700,3200,3600,4700,4900,4900
GET,/api/products/2ZYFJ3GM2N,1194,2,36,623.5687219774916,8.996034041047096,5387.522824108601,555.2278056951424,0.6495781003643353,0.0010880705198732584,36,620,1100,1300,2100,2600,3100,3500,4600,5400,5400
GET,/api/products/66VCHSJNUP,1218,3,33,607.1470924158014,9.272255003452301,6183.972493046895,493.01724137931035,0.6626349466028144,0.0016321057798098877,33,560,1000,1400,2000,2600,3000,3600,5300,6200,6200
GET,/api/products/6E92ZMYYFZ,1243,5,34,575.6209669535424,9.558560093864799,4697.768085869029,473.4714400643604,0.6762358281012302,0.0027201762996831463,34,460,970,1300,1900,2500,3100,3500,4700,4700,4700
GET,/api/products/9SIQT8TOJO,1225,1,31,627.7598825925771,9.068958926945925,4278.169663855806,777.4424489795919,0.6664431934223708,0.0005440352599366292,31,620,1100,1400,2000,2500,3300,3600,4200,4300,4300
GET,/api/products/HQTGWGPNH4,1264,0,31,601.5810592722994,8.999075973406434,5245.129239978269,739.0,0.6876605685598993,0.0,31,470,1000,1400,2000,2500,3100,3500,4900,5200,5200
GET,/api/products/L9ECAV7KIM,1259,2,35,641.164926041252,9.229875868186355,4651.138418819755,733.9833200953137,0.6849403922602162,0.0010880705198732584,35,630,1100,1500,2100,2700,3300,3600,4300,4700,4700
GET,/api/products/LS4PSXUNUM,1181,4,37,657.4342103261394,9.048137115314603,5387.613689061254,527.5300592718036,0.6425056419851591,0.0021761410397465168,37,650,1100,1500,2200,2700,3400,4000,4700,5400,5400
GET,/api/products/OLJCESPC7Z,1264,0,41,646.1930092561569,11.902430094778538,5191.916348878294,506.0,0.6876605685598993,0.0,41,580,1100,1500,2100,2600,3400,3700,4300,5200,5200
GET,/api/products?currencyCode=USD,1828,3,38,762.7543262369051,9.853207971900702,5296.223544050008,6122.092450765865,0.9944964551641582,0.0016321057798098877,39,860,1400,1700,2400,3100,3800,4200,4900,5300,5300
GET,/api/recommendations?productIds=0PUK6V6EV0,166,1,66,873.9290190033098,20.313565153628588,6053.008646937087,2544.0542168674697,0.09030985314948045,0.0005440352599366292,66,860,1700,1900,2700,3600,4600,5800,6100,6100,6100
GET,/api/recommendations?productIds=1YMWWN1N4O,186,0,83,1044.7787148489926,21.205716067925096,7402.260035974905,2328.8225806451615,0.10119055834821304,0.0,100,1300,2000,2400,3100,4000,4700,6800,7400,7400,7400
GET,/api/recommendations?productIds=2ZYFJ3GM2N,200,2,72,964.7826277313288,20.43680683709681,6912.017488153651,2452.94,0.10880705198732585,0.0010880705198732584,73,1100,1900,2500,3000,3600,4500,4700,6900,6900,6900
GET,/api/recommendations?productIds=66VCHSJNUP,175,0,63,806.3137217185327,18.803821876645088,5183.009453117847,2493.3714285714286,0.09520617048891011,0.0,63,410,1800,2000,2600,3300,3700,3900,5200,5200,5200
GET,/api/recommendations?productIds=6E92ZMYYFZ,210,0,46,865.1328620833477,19.164734054356813,4713.284790050238,2492.5666666666666,0.11424740458669214,0.0,54,550,1700,2300,3000,3400,4000,4500,4700,4700,4700
GET,/api/recommendations?productIds=9SIQT8TOJO,173,0,110,1153.5454346674544,19.148153020069003,7350.041725905612,2387.5202312138726,0.09411809996903686,0.0,110,1500,2200,2500,3600,4000,4600,5600,7400,7400,7400
GET,/api/recommendations?productIds=HQTGWGPNH4,188,0,100,1037.1568006676364,20.074418978765607,6324.585665948689,2415.776595744681,0.1022786288680863,0.0,110,1500,2000,2400,3200,3600,4700,6100,6300,6300,6300
GET,/api/recommendations?productIds=L9ECAV7KIM,183,1,66,820.7627833080402,20.918818889185786,6211.992277996615,2374.054644808743,0.09955845256840315,0.0005440352599366292,66,470,1500,2000,2800,3400,4500,4900,6200,6200,6200
GET,/api/recommendations?productIds=LS4PSXUNUM,193,0,60,944.2927014683446,19.45880288258195,6046.615964034572,2485.813471502591,0.10499880516776944,0.0,60,820,1800,2300,3000,3800,4500,4700,6000,6000,6000
GET,/api/recommendations?productIds=OLJCESPC7Z,165,0,98,1029.3408026453108,19.31397686712444,6042.479760944843,2491.8121212121214,0.08976581788954383,0.0,98,1500,2100,2400,2900,3700,4500,4900,6000,6000,6000
,Aggregated,39349,61,62,731.7045665938919,8.366171037778258,13798.70441998355,1536.3905054766321,21.407243443246422,0.03318615085613438,62,660,1200,1500,2200,2800,3700,4900,10000,13000,14000
