Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/product-ask-ai-assistant/9SIQT8TOJO,680,4,1200,2300.854512376998,16.985394060611725,11465.375734958798,131.78235294117647,0.23538025033030902,0.0013845897078253473,1200,1800,2300,2600,8700,9600,10000,11000,11000,11000,11000
POST,/api/product-ask-ai-assistant/HQTGWGPNH4,685,0,1100,2091.798944810378,17.974911956116557,10873.805004172027,132.0,0.2371109874650907,0.0,1100,1700,2100,2400,8400,9200,10000,11000,11000,11000,11000
POST,/api/product-ask-ai-assistant/L9ECAV7KIM,691,1,1100,2193.312298826598,17.494630999863148,11859.11827487871,131.94645441389292,0.23918787202682873,0.0003461474269563368,1100,1700,2100,2500,8600,9500,10000,10000,12000,12000,12000
POST,/api/product-ask-ai-assistant/LS4PSXUNUM,672,0,1100,1947.2775857090407,17.301843035966158,11532.97281009145,132.0,0.23261107091465832,0.0,1100,1600,2000,2300,8100,9300,10000,11000,12000,12000,12000
POST,/api/product-ask-ai-assistant/OLJCESPC7Z,707,1,1100,2076.1052435208007,19.418693147599697,11953.100878046826,131.94766619519095,0.2447262308581301,0.0003461474269563368,1100,1600,2000,2300,8400,9200,10000,11000,12000,12000,12000
GET,/api/product-reviews/0PUK6V6EV0,429,0,760,908.6139475843177,11.92528591491282,3454.2884819675237,988.0,0.1484972461642685,0.0,760,1100,1500,1600,2100,2300,3000,3200,3500,3500,3500
GET,/api/product-reviews/1YMWWN1N4O,441,1,750,871.4262438793361,11.737647000700235,3615.048432024196,1020.8956916099773,0.15265101528774452,0.0003461474269563368,750,1200,1400,1600,2000,2200,2800,3000,3600,3600,3600
GET,/api/product-reviews/2ZYFJ3GM2N,435,2,720,902.106357476642,11.794477002695203,4029.3886221479625,994.8436781609196,0.1505741307260065,0.0006922948539126736,720,1200,1500,1600,2100,2500,2800,3000,4000,4000,4000
GET,/api/product-reviews/66VCHSJNUP,383,0,750,868.6896185153565,12.51961593516171,3460.6561369728297,997.0,0.13257446452427699,0.0,750,1200,1400,1600,1900,2200,2600,3000,3500,3500,3500
GET,/api/product-reviews/6E92ZMYYFZ,438,0,1100,1195.457544978857,13.184071984142065,3850.887907901779,1026.0,0.15161257300687553,0.0,1100,1700,1900,2200,2700,3100,3300,3600,3900,3900,3900
GET,/api/product-reviews/9SIQT8TOJO,416,1,700,866.5757163146807,11.67859393171966,3733.833239879459,1007.8004807692307,0.1439973296138361,0.0003461474269563368,710,1200,1500,1600,2000,2500,3000,3100,3700,3700,3700
GET,/api/product-reviews/HQTGWGPNH4,395,1,1000,1151.8582797161291,12.109171831980348,4337.296684971079,1028.6303797468354,0.13672823364775305,0.0003461474269563368,1000,1600,1900,2100,2500,3000,3500,3700,4300,4300,4300
GET,/api/product-reviews/L9ECAV7KIM,419,1,730,900.3536071798371,11.485100956633687,7284.037186065689,940.9761336515513,0.14503577189470512,0.0003461474269563368,730,1200,1400,1600,2100,2500,3000,3200,7300,7300,7300
GET,/api/product-reviews/LS4PSXUNUM,395,0,820,905.1075734150938,11.813945835456252,3787.8795659635216,1010.0,0.13672823364775305,0.0,820,1300,1500,1600,1900,2400,3000,3000,3800,3800,3800
GET,/api/product-reviews/OLJCESPC7Z,411,0,790,902.655369538696,11.368060018867254,4453.751839930192,1015.0,0.14226659247905443,0.0,790,1200,1500,1600,2100,2300,2900,3200,4500,4500,4500
