Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1120,1,440,776.5912649785344,12.864642005297355,4221.078892995138,11784.417857142857,3.731909616021763,0.003332062157162288,440,820,1100,1400,2000,2500,3400,3900,4200,4200,4200
GET,/api/cart,1009,3,450,798.281235455968,9.884895000141114,4149.43068499997,24.211100099108027,3.362050716576749,0.009996186471486866,450,840,1300,1600,2100,2600,2800,3300,4100,4100,4100
POST,/api/cart,3523,1,410,779.0152810525971,14.12413700018078,4187.008271997911,118.3218847573091,11.738854979682742,0.003332062157162288,410,820,1200,1500,2200,2600,3200,3600,4100,4200,4200
POST,/api/checkout,1244,39,1700,2703.193353561086,48.52926400053548,14949.295095000707,691.0876205787781,4.145085323509886,0.12995042412932925,1700,2900,3600,4400,7300,9100,11000,11000,13000,15000,15000
GET,/api/data/,93,0,550,888.6778931185398,16.619358997559175,4690.320030000294,197.19354838709677,0.30988178061609284,0.0,550,980,1400,1600,1900,3000,4000,4700,4700,4700,4700
GET,/api/data/?contextKeys=accessories,80,0,520,1013.237307025156,14.558394002960995,5328.519659000449,295.475,0.26656497257298306,0.0,540,670,1500,2400,3100,3500,3700,5300,5300,5300,5300
GET,/api/data/?contextKeys=assembly,85,0,570,975.8545048236128,17.189138001413085,5339.044202002697,87.97647058823529,0.2832252833587945,0.0,570,880,1400,1900,2400,3400,3800,5300,5300,5300,5300
GET,/api/data/?contextKeys=binoculars,73,0,610,1026.5954536575607,16.98497499455698,4174.636505995295,83.0,0.24324053747284705,0.0,610,1100,1900,2100,2800,3600,3800,4200,4200,4200,4200
GET,/api/data/?contextKeys=books,74,0,600,1239.8775268778302,16.605919001449365,4903.25238800142,200.21621621621622,0.24657259963000935,0.0,630,1500,2000,2500,3100,4100,4300,4900,4900,4900,4900
GET,/api/data/?contextKeys=telescopes,66,0,450,895.6555379391472,16.956113999185618,3505.54304200341,106.0,0.21991610237271103,0.0,450,980,1400,1600,2500,3300,3500,3500,3500,3500,3500
GET,/api/data/?contextKeys=travel,56,0,450,985.5990896782844,15.727198995591607,4989.026422997995,122.19642857142857,0.18659548080108815,0.0,480,950,1400,1500,3000,4000,4000,5000,5000,5000,5000
POST,/api/product-ask-ai-assistant/0PUK6V6EV0,93,0,2300,3577.4406200001467,387.3477350061876,13732.258411997464,132.0,0.30988178061609284,0.0,2300,3200,4300,5900,9000,11000,13000,14000,14000,14000,14000
POST,/api/product-ask-ai-assistant/1YMWWN1N4O,92,0,2000,2887.9379956961993,189.5713319972856,11574.085505999392,132.0,0.30654971845893053,0.0,2000,2400,3500,3800,7300,8500,10000,12000,12000,12000,12000
POST,/api/product-ask-ai-assistant/2ZYFJ3GM2N,83,0,2300,3104.4250940964507,273.11464499507565,12902.04976899986,132.0,0.27656115904446993,0.0,2300,3000,3500,4000,7400,11000,11000,13000,13000,13000,13000
POST,/api/product-ask-ai-assistant/66VCHSJNUP,106,0,2100,2975.5837752542543,174.3460919969948,12182.86918100057,132.0,0.35319858865920256,0.0,2100,2700,3100,3800,7800,11000,12000,12000,12000,12000,12000
POST,/api/product-ask-ai-assistant/6E92ZMYYFZ,84,1,2000,3193.7854387139982,74.595762998797,15634.528569004033,130.71428571428572,0.27989322120163224,0.003332062157162288,2100,2900,3600,4600,7400,10000,12000,16000,16000,16000,16000
POST,/api/product-ask-ai-assistant/9SIQT8TOJO,93,0,1900,3045.072716817426,172.89025200443575,11829.515206998622,132.0,0.30988178061609284,0.0,1900,2500,3600,4000,7200,11000,12000,12000,12000,12000,12000
POST,/api/product-ask-ai-assistant/HQTGWGPNH4,88,0,2000,2965.5364384775153,503.5142340057064,12081.212076998781,132.0,0.29322146983028136,0.0,2000,2500,3200,4300,7200,9000,12000,12000,12000,12000,12000
POST,/api/product-ask-ai-assistant/L9ECAV7KIM,94,4,1700,3399.287742872981,227.89162000117358,15568.980519004981,128.91489361702128,0.3132138427732551,0.013328248628649153,1700,3100,3800,7000,9300,11000,16000,16000,16000,16000,16000
POST,/api/product-ask-ai-assistant/LS4PSXUNUM,88,1,1900,2853.5925524547565,131.71126799716149,15463.68504599377,130.77272727272728,0.29322146983028136,0.003332062157162288,1900,2500,3200,3800,5900,9600,11000,15000,15000,15000,15000
POST,/api/product-ask-ai-assistant/OLJCESPC7Z,76,0,2100,2832.6662372504584,170.3873480000766,11122.589862003224,132.0,0.25323672394433394,0.0,2100,2600,2800,3400,8500,9400,10000,11000,11000,11000,11000
GET,/api/product-reviews/0PUK6V6EV0,52,2,1800,2325.7971982112886,51.57057200267445,8226.03075200459,950.8076923076923,0.173267232172439,0.006664124314324576,1900,2500,3100,3600,4900,6700,7200,8200,8200,8200,8200
GET,/api/product-reviews/1YMWWN1N4O,37,0,1500,2115.360934216123,79.11769900238141,8932.955792995926,1023.0,0.12328629981500468,0.0,1500,2200,2400,3000,6200,6700,8900,8900,8900,8900,8900
GET,/api/product-reviews/2ZYFJ3GM2N,50,1,1600,1900.6447350009694,58.69909199827816,10428.417654999066,979.44,0.1666031078581144,0.003332062157162288,1600,2000,2300,2500,4200,6300,10000,10000,10000,10000,10000
GET,/api/product-reviews/66VCHSJNUP,39,1,1800,1946.6703418712802,84.45485399715835,6353.14602899598,971.974358974359,0.12995042412932925,0.003332062157162288,1800,2400,2900,3000,4200,5200,6400,6400,6400,6400,6400
