Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/product-reviews/2ZYFJ3GM2N,58,1,1700,1961.7194629824774,61.65420199977234,7501.095052000892,982.1379310344828,0.19331180187674774,0.0033329621013232368,1700,2100,2300,2500,4400,6300,6800,7500,7500,7500,7500
GET,/api/product-reviews/66VCHSJNUP,46,0,1700,2032.9552411089737,137.95821699750377,7582.916684004886,997.0,0.1533162566608689,0.0,1700,2100,2300,2600,5100,6200,7600,7600,7600,7600,7600
GET,/api/product-reviews/6E92ZMYYFZ,51,1,1900,2283.5704872155547,111.99229199701222,8133.526623001671,1006.2941176470588,0.1699810671674851,0.0033329621013232368,1900,2200,3000,3000,4500,6600,6700,8100,8100,8100,8100
GET,/api/product-reviews/9SIQT8TOJO,37,0,1400,1952.7498195677401,137.16517000284512,6313.575861000572,1010.0,0.12331959774895977,0.0,1400,2000,2300,3300,4500,5800,6300,6300,6300,6300,6300
GET,/api/product-reviews/HQTGWGPNH4,39,0,1900,2288.535588769241,112.85826699895551,6693.0887599955895,1031.0,0.12998552195160623,0.0,1900,2300,3800,3900,5500,6000,6700,6700,6700,6700,6700
GET,/api/product-reviews/L9ECAV7KIM,57,0,1300,1477.9564794038092,74.48924200434703,6026.8812970025465,943.0,0.1899788397754245,0.0,1300,1800,2100,2200,2900,3200,5400,6000,6000,6000,6000
GET,/api/product-reviews/LS4PSXUNUM,46,1,1500,2383.135502956461,76.19900399731705,8099.651395001274,988.5,0.1533162566608689,0.0033329621013232368,1500,2200,2600,3700,7100,7700,8100,8100,8100,8100,8100
GET,/api/product-reviews/OLJCESPC7Z,54,1,1600,2062.312109832958,95.94990099867573,8997.795681003481,997.9629629629629,0.1799799534714548,0.0033329621013232368,1800,2100,2600,2600,4200,5000,7300,9000,9000,9000,9000
GET,/api/products/0PUK6V6EV0,456,3,520,987.4368487172002,11.80906999798026,7191.634577000514,418.6929824561403,1.519830718203396,0.00999888630396971,520,1200,1600,1800,2300,2900,4000,4500,7200,7200,7200
GET,/api/products/1YMWWN1N4O,450,3,650,991.5576446863997,12.44983200012939,6636.668398998154,882.5488888888889,1.4998329455954567,0.00999888630396971,650,1300,1500,1700,2300,2700,3800,4300,6600,6600,6600
GET,/api/products/2ZYFJ3GM2N,448,2,470,932.9389366627083,11.150878999615088,7280.432571998972,553.7767857142857,1.49316702139281,0.0066659242026464735,470,1200,1500,1700,2200,2900,3700,5000,7300,7300,7300
GET,/api/products/66VCHSJNUP,419,0,530,983.0706914844149,12.630575998628046,7214.0842779990635,494.0,1.3965111204544363,0.0,530,1300,1600,1900,2400,2900,3700,4500,7200,7200,7200
GET,/api/products/6E92ZMYYFZ,403,0,500,921.1291670967523,11.330909001117107,7288.677914999425,475.0,1.3431837268332645,0.0,500,1100,1500,1700,2200,2700,3900,4400,7300,7300,7300
GET,/api/products/9SIQT8TOJO,428,3,580,1010.4655769278124,11.63752400316298,7330.957111997122,772.8668224299065,1.4265077793663454,0.00999888630396971,600,1200,1600,1800,2500,3300,4100,4400,7300,7300,7300
GET,/api/products/HQTGWGPNH4,450,5,610,1081.8542801576323,11.229778996494133,8815.283889998682,731.5155555555556,1.4998329455954567,0.016664810506616185,610,1300,1700,1900,2500,3500,4800,6200,8800,8800,8800
GET,/api/products/L9ECAV7KIM,437,1,500,956.9530728238562,11.547483001777437,7223.071729000367,733.3661327231122,1.4565044382782546,0.0033329621013232368,500,1300,1600,1800,2300,2900,4100,4400,7200,7200,7200
GET,/api/products/LS4PSXUNUM,465,2,630,1107.275461849349,10.825873003341258,8183.136132000072,526.9741935483871,1.5498273771153053,0.0066659242026464735,630,1400,1700,2000,2500,3300,4200,5600,8200,8200,8200
GET,/api/products/OLJCESPC7Z,458,2,550,1049.6875288906494,11.574902004213072,7308.123760005401,503.882096069869,1.5264966424060424,0.0066659242026464735,550,1400,1800,1900,2500,3400,4200,4700,7300,7300,7300
GET,/api/products?currencyCode=USD,684,2,900,1243.4902078482091,12.51278400013689,7936.442973994417,6114.2397660818715,2.279746077305094,0.0066659242026464735,910,1500,1900,2100,2800,3900,4600,5600,7900,7900,7900
GET,/api/recommendations?productIds=0PUK6V6EV0,59,2,1600,1884.1266770176521,43.13600400200812,8373.550386000716,2444.9322033898306,0.19664476397807099,0.0066659242026464735,1600,2000,2700,2800,4400,4500,7400,8400,8400,8400,8400
GET,/api/recommendations?productIds=1YMWWN1N4O,47,1,1300,1569.0671168295592,52.21306800376624,4617.688217003888,2303.7659574468084,0.15664921876219215,0.0033329621013232368,1300,2400,2600,2800,3000,3500,4600,4600,4600,4600,4600
GET,/api/recommendations?productIds=2ZYFJ3GM2N,55,0,1500,1790.7236151820557,44.11065299791517,6025.069473995245,2463.327272727273,0.18331291557277804,0.0,1500,1900,2700,3600,4300,4400,4800,6000,6000,6000,6000
GET,/api/recommendations?productIds=66VCHSJNUP,44,0,1600,2111.2428999996073,48.0773559975205,13283.198545999767,2511.3636363636365,0.14665033245822243,0.0,1800,2200,2900,2900,4300,4600,13000,13000,13000,13000,13000
GET,/api/recommendations?productIds=6E92ZMYYFZ,59,0,1700,1845.3422272195585,41.71830399718601,9096.472634002566,2537.6949152542375,0.19664476397807099,0.0,1700,2200,2800,2900,4200,4400,4500,9100,9100,9100,9100
GET,/api/recommendations?productIds=9SIQT8TOJO,63,1,1300,1768.5838388252516,52.25265099579701,13301.330039997993,2330.4126984126983,0.20997661238336393,0.0033329621013232368,1300,1800,2500,2800,3900,4600,5100,13000,13000,13000,13000
GET,/api/recommendations?productIds=HQTGWGPNH4,69,1,1100,1498.863426144585,43.53419499966549,4901.66374999535,2369.5797101449275,0.22997438499130335,0.0033329621013232368,1100,1900,2400,2700,3500,3800,4400,4900,4900,4900,4900
GET,/api/recommendations?productIds=L9ECAV7KIM,67,3,1500,1890.3762019555816,48.67036100040423,9953.92137899762,2292.6567164179105,0.22330846078865688,0.00999888630396971,1500,2200,3000,3100,4200,4900,7400,10000,10000,10000,10000
GET,/api/recommendations?productIds=LS4PSXUNUM,71,1,1400,1919.2160541539304,49.57687400019495,13522.454598998593,2494.957746478873,0.23664030919394982,0.0033329621013232368,1400,1900,2600,2800,4400,6100,9600,14000,14000,14000,14000
GET,/api/recommendations?productIds=OLJCESPC7Z,50,0,1300,2043.087020280218,43.011019995901734,13589.785364005365,2528.22,0.16664810506616184,0.0,1400,2200,2400,2800,4300,6200,14000,14000,14000,14000,14000
,Aggregated,13993,61,630,1132.6127124772495,9.20728300116025,16515.17095399322,1580.2655613521047,46.63813868381605,0.20331068818071746,630,1400,1700,1900,2600,3600,4900,6700,13000,16000,17000
