Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/products/66VCHSJNUP,2746,1,11,23.474560358401494,7.2934741619974375,5003.993476973847,493.85324107793156,0.7625671898171452,0.00027770108878992907,11,13,15,17,40,86,120,160,650,5000,5000
GET,/api/products/6E92ZMYYFZ,2875,3,11,23.387126644911326,3.2871540170162916,4847.22755709663,474.5485217391304,0.7983906302710461,0.0008331032663697872,11,13,15,17,39,84,110,160,680,4800,4800
GET,/api/products/9SIQT8TOJO,2812,1,11,21.76669225118893,4.104233114048839,743.6571561265737,777.7297297297297,0.7808954616772805,0.00027770108878992907,11,13,16,18,41,80,120,160,690,740,740
GET,/api/products/HQTGWGPNH4,2781,2,11,22.432275440866054,6.922302069142461,896.2937959004194,738.5343401654081,0.7722867279247927,0.0005554021775798581,11,13,15,18,43,83,120,160,700,900,900
GET,/api/products/L9ECAV7KIM,2889,3,11,25.618848084143625,5.817896919324994,5012.490084860474,734.3059882312219,0.802278445514105,0.0008331032663697872,11,13,16,18,46,88,120,180,760,5000,5000
GET,/api/products/LS4PSXUNUM,2739,1,11,21.483811423098842,4.310692194849253,713.9303120784461,528.8134355604235,0.7606232821956157,0.00027770108878992907,11,13,15,18,44,84,120,150,680,710,710
GET,/api/products/OLJCESPC7Z,2813,2,14,28.94083558973435,9.661194868385792,5012.487682979554,505.7049413437611,0.7811731627660704,0.0005554021775798581,14,17,20,23,47,88,130,170,890,5000,5000
GET,/api/products?currencyCode=USD,4308,2,11,24.035725917417675,3.3761300146579742,755.4140058346093,6129.161559888579,1.1963362905070143,0.0005554021775798581,11,13,16,18,50,94,150,190,660,760,760
GET,/api/recommendations?productIds=0PUK6V6EV0,395,0,20,38.749863882843826,14.079664833843708,802.6281520724297,2545.5037974683546,0.10969193007202198,0.0,20,24,29,32,73,130,210,360,800,800,800
GET,/api/recommendations?productIds=1YMWWN1N4O,465,0,20,33.35927026446468,13.90276406891644,471.31604608148336,2327.2602150537637,0.12913100628731702,0.0,20,23,26,29,59,120,190,230,470,470,470
GET,/api/recommendations?productIds=2ZYFJ3GM2N,401,0,20,35.463447703461995,14.054343104362488,655.2964840084314,2476.3192019950125,0.11135813660476156,0.0,20,23,30,33,70,110,160,320,660,660,660
GET,/api/recommendations?productIds=66VCHSJNUP,442,0,20,38.365968160133185,12.806450948119164,657.1654439903796,2502.346153846154,0.12274388124514864,0.0,20,23,27,32,87,140,200,250,660,660,660
GET,/api/recommendations?productIds=6E92ZMYYFZ,442,0,19,34.730056203307576,13.981037074699998,640.3143911156803,2522.0995475113123,0.12274388124514864,0.0,19,22,26,28,62,100,210,280,640,640,640
GET,/api/recommendations?productIds=9SIQT8TOJO,410,0,20,37.155136351882504,13.8102020137012,711.0471359919757,2384.9731707317073,0.11385744640387091,0.0,20,23,27,31,77,110,170,200,710,710,710
GET,/api/recommendations?productIds=HQTGWGPNH4,388,0,21,33.4512941436074,13.6809260584414,690.164249157533,2398.541237113402,0.10774802245049248,0.0,21,24,28,30,53,110,150,240,690,690,690
GET,/api/recommendations?productIds=L9ECAV7KIM,449,0,20,39.79450852593577,13.47368792630732,971.1960579734296,2391.957683741648,0.12468778886667814,0.0,20,23,27,31,69,140,220,460,970,970,970
GET,/api/recommendations?productIds=LS4PSXUNUM,429,0,20,41.87144113309456,14.098129933699965,745.0487830210477,2472.286713286713,0.11913376709087957,0.0,20,24,31,38,100,150,190,320,750,750,750
GET,/api/recommendations?productIds=OLJCESPC7Z,419,0,19,37.90651156338096,14.123867033049464,560.4007630608976,2497.7159904534606,0.11635675620298028,0.0,19,24,31,36,94,130,190,260,560,560,560
,Aggregated,89614,38,14,109.61427588122028,3.2871540170162916,8849.846384022385,1473.9411587475172,24.8859053708207,0.010552641374017305,14,18,24,30,56,99,190,8000,8200,8700,8800
